trip,datetime,lon,lat,dive,prediction
P1109_15_LB_T4,2009-12-03 20:37:58,-77.2504976470588,-11.723255411764699,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:38:03,-77.2504708823529,-11.7233224705882,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:38:08,-77.25044411764699,-11.7233895294118,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:38:13,-77.25041735294121,-11.723456588235303,1,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:38:18,-77.25047325,-11.723452,1,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:38:23,-77.250468875,-11.7234195,1,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:38:28,-77.2504645,-11.723386999999999,1,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:38:33,-77.250460125,-11.7233545,1,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:38:38,-77.25045575,-11.723322,1,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:38:43,-77.250451375,-11.7232895,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:38:48,-77.250447,-11.723257,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:38:53,-77.250438,-11.723297,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:38:58,-77.250507,-11.723347,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:39:03,-77.25054499999999,-11.72338,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:39:08,-77.250587,-11.723398,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:39:13,-77.250637,-11.723419999999999,0,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:39:18,-77.25063,-11.723412,0,0.6621004566210046
P1109_15_LB_T4,2009-12-03 20:39:23,-77.250632,-11.723425,0,0.6666666666666666
